0,868
0.5,879.666666666666
1,899.799999999996
1.5,953.799999999996
2,996.4
2.5,993.4
3,989.6
3.5,982.6
4,974.888888888889
4.5,964.333333333334
5,960
5.5,965
6,971.2
6.5,979.2
7,985.4
7.5,988.9
8,988.2
8.5,981.2
9,973.444444444445
9.5,964.555555555556
10,961.9
10.5,963.4
11,964.9
11.5,966.4
12,968
12.5,969.666666666667
13,965.6
13.5,960.1
14,952.777777777778
14.5,945
15,938
15.5,931
16,937.111111111111
16.5,944.199999999999
17,955.199999999999
17.5,965.222222222222
18,971.333333333333
18.5,973.6
19,970.1
19.5,966.4
20,962.4
20.5,961.777777777778
21,966.222222222222
21.5,971.299999999999
22,976.799999999999
22.5,982
23,987
23.5,986.6
24,982.6
24.5,973.333333333334
25,960.555555555556
25.5,957.2
26,956.2
26.5,959.6
27,964.1
27.5,970.777777777778
28,978
28.5,969.5
29,961
29.5,955.444444444445
30,951
30.5,951
31,953.199999999999
31.5,964.199999999999
32,975.199999999999
32.5,986.199999999999
33,996.2
33.5,1002.2
34,1003.88888888889
34.5,988.333333333334
35,976.8
35.5,971.3
36,971.4
36.5,979.9
37,986.4
37.5,989.9
38,977.333333333335
38.5,940.666666666669
39,890.000000000003
39.5,830
40,806.875
40.5,789.5
41,780.75
41.5,822.555555555554
42,877
42.5,952
43,1027
43.5,1018.5
44,1010
44.5,1001.5
45,993
45.5,986.5
46,980
46.5,979.5
47,979
47.5,981
48,983
48.5,976.333333333334
49,969.000000000001
49.5,959.000000000001
50,951.9
50.5,956.4
51,961.111111111111
51.5,966.666666666667
52,971.2
52.5,974.2
53,976.4
53.5,977.4
54,973.333333333334
54.5,961.666666666668
55,955.8
55.5,953.8
56,957.499999999999
56.5,964.999999999999
57,971
57.5,976
58,973
58.5,968
59,965.4
59.5,963.4
60,971.444444444444
60.5,982
61,987.5
61.5,993
62,994
62.5,995
63,985
63.5,975
64,972.5
64.5,970
65,977.5
65.5,985
66,993.5
66.5,1002
67,1007.5
67.5,1013
68,1000
68.5,987
69,981.444444444445
69.5,978.699999999999
70,987.199999999999
70.5,995.899999999999
71,1005.4
71.5,1012.81818181818
72,1011.90909090909
72.5,1011
73,998.222222222223
73.5,985.200000000001
74,971.200000000001
74.5,959.6
75,957.6
75.5,957.444444444444
76,964.666666666666
76.5,971.2
77,976.7
77.5,982.8
78,989.8
78.5,991.2
79,984.2
79.5,978
80,973
80.5,972.444444444444
81,978.555555555555
81.5,983.4
82,987.4
82.5,990.2
83,992.2
83.5,986.700000000001
84,976.200000000001
84.5,967
85,958.666666666667
85.5,957.4
86,957.9
86.5,958
87,958
87.5,962.888888888889
88,969
88.5,967.5
89,966
89.5,956.555555555556
90,946.300000000001
90.5,932.800000000001
91,913.875000000003
91.5,873.250000000003
92,878.666666666664
92.5,914.777777777776
93,948.799999999998
93.5,982.299999999998
94,987
94.5,984.5
95,980.4
95.5,975.9
96,969.8
96.5,963.3
97,953.111111111111
97.5,942
98,924.222222222223
98.5,909.888888888889
99,909.333333333333
99.5,915.799999999999
100,932.799999999999
100.5,946.777777777777
101,956.222222222221
101.5,954.300000000001
102,944.800000000001
102.5,924.000000000002
103,895.666666666668
103.5,862.000000000002
104,835.624999999999
104.5,843.749999999999
105,872.199999999996
105.5,914.199999999996
106,949.299999999997
106.5,979.799999999997
107,981.666666666668
107.5,964.444444444445
108,951.400000000001
108.5,939.400000000001
109,909.500000000002
109.5,876.222222222224
110,847.333333333334
110.5,824
111,809.000000000001
111.5,848.222222222221
112,901
112.5,876.625
113,847.750000000001
113.5,812.125000000001
114,784.000000000001
114.5,764.375
115,771.249999999999
115.5,794.249999999998
116,828
116.5,845.222222222221
117,858.375
117.5,855.25
118,852.666666666667
118.5,850.444444444445
119,833.500000000001
119.5,810.142857142859
120,775.857142857144
120.5,769
121,770.374999999999
121.5,777.249999999999
122,785.625
122.5,795
123,786.875
123.5,786.75
124,798.624999999999
124.5,787.500000000001
125,769.57142857143
125.5,747.428571428572
126,741.857142857143
126.5,756.249999999999
127,794.374999999998
127.5,820.222222222222
128,843
128.5,840.5
129,840.333333333333
129.5,843.666666666666
130,844.625
130.5,844
131,833.375
131.5,818.250000000001
132,796.375000000001
132.5,797
133,805.999999999999
133.5,825.999999999999
134,843
134.5,855.499999999999
135,852.666666666667
135.5,846
136,842.875
136.5,842.555555555555
137,846.444444444444
137.5,834.125000000001
138,811
138.5,774.571428571431
139,755.875
139.5,749
140,764.714285714285
140.5,785.333333333331
141,809.222222222221
141.5,829.999999999999
142,847.555555555555
142.5,855.333333333333
143,864.5
143.5,875.75
144,887.333333333333
144.5,899
145,869.000000000001
145.5,836.875000000003
146,796.250000000003
146.5,783
147,788
147.5,793.625
148,796.428571428571
148.5,795
149,796.875
149.5,797.5
150,796.25
150.5,796
151,799.11111111111
151.5,814.666666666666
152,805.714285714286
152.5,760
153,745.625
153.5,737
154,737
154.5,737.714285714286
155,743.999999999999
155.5,754
156,792.125
156.5,822.749999999999
157,842.124999999999
157.5,830
158,810
158.5,759.285714285718
159,734.714285714286
159.5,729.25
160,730.5
160.5,740.857142857142
161,762.124999999997
161.5,802.749999999997
162,841.666666666664
162.5,879.444444444443
163,914.999999999998
163.5,949.999999999998
164,967.799999999999
164.5,981.299999999999
165,933.000000000004
165.5,875.888888888891
166,845.333333333335
166.5,823.5
167,814.75
167.5,821.499999999999
168,830.75
168.5,834.5
169,839
169.5,844
170,848
170.5,852.666666666666
171,861
171.5,867.555555555555
172,871.444444444444
172.5,847.500000000003
173,805
173.5,793.75
174,790.75
174.5,800.125
175,810.999999999999
175.5,822.499999999999
176,834.999999999999
176.5,842.333333333333
177,846.222222222222
177.5,837.500000000001
178,820.875000000003
178.5,785.250000000003
179,772.5
179.5,775
180,787.857142857142
180.5,796.666666666666
181,802.777777777777
181.5,808.5
182,815.124999999999
182.5,825.749999999999
183,812.750000000002
183.5,784
184,761.142857142859
184.5,749.375
185,745
185.5,770
186,791.5
186.5,807.749999999999
187,808.5
187.5,801.375000000002
188,778.250000000002
188.5,761.285714285715
189,749.857142857143
189.5,744.142857142857
190,751.999999999999
190.5,763.749999999999
191,777.499999999999
191.5,782.625
192,782
192.5,793.25
193,789.714285714286
193.5,764
194,742.125
194.5,728.714285714286
195,728
195.5,734.428571428571
196,742.625
196.5,752
197,761.285714285714
197.5,781.666666666664
198,809.444444444443
198.5,792.714285714287
199,763.750000000001
199.5,733.125000000001
200,725.285714285714
200.5,727.714285714286
201,737
201.5,789.499999999999
202,838.555555555554
202.5,882.444444444441
203,897.333333333334
203.5,892.888888888889
204,878.222222222223
204.5,861
205,821.000000000001
205.5,784.428571428572
206,753
206.5,746.75
207,753.999999999999
207.5,781.499999999999
208,796.499999999999
208.5,806.625
209,809.75
209.5,801.250000000001
210,785
210.5,760.000000000002
211,757.124999999999
211.5,769
212,794
212.5,812.5
213,821.25
213.5,817.5
214,809.875000000001
214.5,799.250000000001
215,786.750000000001
215.5,773
216,764.25
216.5,749.571428571429
217,726
217.5,714.571428571429
218,709.142857142857
218.5,709
219,714
219.5,722.999999999999
220,732.857142857142
220.5,742.142857142857
221,750.5
221.5,757.285714285714
222,758.714285714286
222.5,736.142857142858
223,716.142857142857
223.5,709
224,722.75
224.5,740.714285714285
225,765
225.5,818.888888888887
226,885.818181818174
226.5,1004.90909090909
227,1124
227.5,1063.5
228,1003
228.5,992
229,981
229.5,977.5
230,974
230.5,973.5
231,973
231.5,973.555555555556
232,972.8
232.5,966.8
233,960.222222222223
233.5,951.333333333334
234,944.6
234.5,941.1
235,939
235.5,939
236,941.7
236.5,946.2
237,952
237.5,958.666666666666
238,962.8
238.5,966.3
239,961.222222222222
239.5,954
240,951.5
240.5,949
241,949
241.5,950.8
242,959.8
242.5,968.4
243,975.4
